[2025-02-15T11:59:30Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-16T14:51:29Z INFO  one_do_three one_do_three] Auth event: type=login, user=****, success=true, timestamp=2025-02-16 15:51:29, details=Some("successful password verification")
[2025-02-16T14:52:26Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-16T14:52:35Z INFO  one_do_three one_do_three] Auth event: type=login, user=****, success=true, timestamp=2025-02-16 15:52:35, details=Some("successful password verification")
[2025-02-16T14:53:07Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-16T14:53:09Z INFO  one_do_three one_do_three] Auth event: type=login, user=****, success=true, timestamp=2025-02-16 15:53:09, details=Some("successful password verification")
[2025-02-16T14:54:23Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-16T14:54:27Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-16T14:54:30Z INFO  one_do_three one_do_three] Auth event: type=login, user=****, success=true, timestamp=2025-02-16 15:54:30, details=Some("successful password verification")
[2025-02-16T14:55:51Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-16T14:55:54Z INFO  one_do_three one_do_three] Auth event: type=login, user=****, success=true, timestamp=2025-02-16 15:55:54, details=Some("successful password verification")
[2025-02-16T14:56:04Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-16T14:56:05Z INFO  one_do_three one_do_three] Auth event: type=login, user=****, success=true, timestamp=2025-02-16 15:56:05, details=Some("successful password verification")
[2025-02-16T14:56:28Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-16T14:56:31Z INFO  one_do_three one_do_three] Auth event: type=login, user=****, success=true, timestamp=2025-02-16 15:56:31, details=Some("successful password verification")
[2025-02-16T14:56:46Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-16T14:56:48Z INFO  one_do_three one_do_three] Auth event: type=login, user=****, success=true, timestamp=2025-02-16 15:56:48, details=Some("successful password verification")
[2025-02-16T14:57:09Z INFO  one_do_three one_do_three] Data operation: op=add_task, user=****, resource=Test Task, success=true, timestamp=2025-02-16 15:57:09, details=None
[2025-02-16T14:57:26Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-16T14:57:31Z INFO  one_do_three one_do_three] Auth event: type=login, user=****, success=true, timestamp=2025-02-16 15:57:31, details=Some("successful password verification")
[2025-02-16T14:57:50Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-16T14:57:53Z INFO  one_do_three one_do_three] Auth event: type=login, user=****, success=true, timestamp=2025-02-16 15:57:53, details=Some("successful password verification")
[2025-02-16T14:58:08Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-16T14:58:10Z INFO  one_do_three one_do_three] Auth event: type=login, user=****, success=true, timestamp=2025-02-16 15:58:10, details=Some("successful password verification")
[2025-02-16T14:59:17Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-16T14:59:21Z INFO  one_do_three one_do_three] Auth event: type=login, user=****, success=true, timestamp=2025-02-16 15:59:21, details=Some("successful password verification")
[2025-02-16T18:57:52Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-16T18:57:52Z INFO  one_do_three one_do_three] Application started
[2025-02-17T16:19:06Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-17T16:19:20Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-17T16:19:37Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=****, resource=user_store, success=true, timestamp=2025-02-17 17:19:37, details=Some("new user registration")
[2025-02-17T20:24:07Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-17T20:24:35Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-17T20:24:44Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-17T20:24:59Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=****, resource=user_store, success=true, timestamp=2025-02-17 21:24:59, details=Some("starting user registration")
[2025-02-17T20:25:01Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=****, resource=user_store, success=true, timestamp=2025-02-17 21:25:01, details=Some("user created and store saved")
[2025-02-17T20:25:14Z WARN  one_do_three one_do_three] Auth event: type=login_attempt, user=****, success=false, timestamp=2025-02-17 21:25:14, details=Some("starting verification")
[2025-02-17T20:25:14Z WARN  one_do_three one_do_three] Auth event: type=login_failure, user=****, success=false, timestamp=2025-02-17 21:25:14, details=Some("failed attempt #1")
[2025-02-17T20:25:26Z WARN  one_do_three one_do_three] Auth event: type=login_attempt, user=s0***!!, success=false, timestamp=2025-02-17 21:25:26, details=Some("starting verification")
[2025-02-17T20:25:26Z WARN  one_do_three one_do_three] Auth event: type=login_failure, user=s0***!!, success=false, timestamp=2025-02-17 21:25:26, details=Some("user not found")
[2025-02-17T20:25:33Z WARN  one_do_three one_do_three] Auth event: type=login_attempt, user=****, success=false, timestamp=2025-02-17 21:25:33, details=Some("starting verification")
[2025-02-17T20:25:33Z WARN  one_do_three one_do_three] Auth event: type=login_failure, user=****, success=false, timestamp=2025-02-17 21:25:33, details=Some("failed attempt #2")
[2025-02-17T20:32:01Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-17T20:32:25Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-17T20:32:33Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-17T20:32:44Z WARN  one_do_three one_do_three] Auth event: type=login_attempt, user=****, success=false, timestamp=2025-02-17 21:32:44, details=Some("starting verification")
[2025-02-17T20:32:44Z WARN  one_do_three one_do_three] Auth event: type=login_failure, user=****, success=false, timestamp=2025-02-17 21:32:44, details=Some("failed attempt #3")
[2025-02-17T21:00:01Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-17T21:00:19Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=****, resource=user_store, success=true, timestamp=2025-02-17 22:00:19, details=Some("starting user registration")
[2025-02-17T21:00:21Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=****, resource=user_store, success=true, timestamp=2025-02-17 22:00:21, details=Some("user created and store saved")
[2025-02-17T21:00:31Z WARN  one_do_three one_do_three] Auth event: type=login_attempt, user=****, success=false, timestamp=2025-02-17 22:00:31, details=Some("starting verification")
[2025-02-17T21:00:31Z WARN  one_do_three one_do_three] Auth event: type=login_failure, user=****, success=false, timestamp=2025-02-17 22:00:31, details=Some("failed attempt #1")
[2025-02-17T21:12:47Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-17T21:13:02Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=****, resource=user_store, success=true, timestamp=2025-02-17 22:13:02, details=Some("starting user registration")
[2025-02-17T21:13:03Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=****, resource=user_store, success=true, timestamp=2025-02-17 22:13:03, details=Some("user created and store saved")
[2025-02-17T21:14:39Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-17T21:15:32Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-17T21:16:04Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-17T21:21:12Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-17T21:21:29Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=****, resource=user_store, success=true, timestamp=2025-02-17 22:21:29, details=Some("starting user registration")
[2025-02-17T21:21:31Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=****, resource=user_store, success=true, timestamp=2025-02-17 22:21:31, details=Some("user created and store saved")
[2025-02-17T21:22:19Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-17T21:22:22Z INFO  one_do_three one_do_three] Auth event: type=login, user=****, success=true, timestamp=2025-02-17 22:22:22, details=Some("using cached credentials")
[2025-02-17T21:23:23Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-17T21:23:28Z INFO  one_do_three one_do_three] Auth event: type=login, user=****, success=true, timestamp=2025-02-17 22:23:28, details=Some("using cached credentials")
[2025-02-17T21:23:39Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-17T21:23:41Z INFO  one_do_three one_do_three] Auth event: type=login, user=****, success=true, timestamp=2025-02-17 22:23:41, details=Some("using cached credentials")
[2025-02-17T21:24:02Z INFO  one_do_three one_do_three] Data operation: op=add_task, user=****, resource=Test Task, success=true, timestamp=2025-02-17 22:24:02, details=None
[2025-02-17T21:24:19Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-17T21:24:21Z INFO  one_do_three one_do_three] Auth event: type=login, user=****, success=true, timestamp=2025-02-17 22:24:21, details=Some("using cached credentials")
[2025-02-17T21:33:38Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-17T21:33:53Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=****, resource=user_store, success=true, timestamp=2025-02-17 22:33:53, details=Some("starting user registration")
[2025-02-17T21:33:55Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=****, resource=user_store, success=true, timestamp=2025-02-17 22:33:55, details=Some("user created and store saved")
[2025-02-17T21:34:33Z INFO  one_do_three one_do_three] Data operation: op=add_task, user=****, resource=Test Task, success=true, timestamp=2025-02-17 22:34:33, details=None
[2025-02-17T21:36:43Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-17T21:40:11Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-17T21:40:15Z INFO  one_do_three one_do_three] Auth event: type=login, user=****, success=true, timestamp=2025-02-17 22:40:15, details=Some("using cached credentials")
[2025-02-17T21:40:39Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-17T21:40:42Z INFO  one_do_three one_do_three] Auth event: type=login, user=****, success=true, timestamp=2025-02-17 22:40:42, details=Some("using cached credentials")
[2025-02-17T21:41:34Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-17T21:41:36Z INFO  one_do_three one_do_three] Auth event: type=login, user=****, success=true, timestamp=2025-02-17 22:41:36, details=Some("using cached credentials")
[2025-02-17T21:48:58Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-17T21:49:00Z INFO  one_do_three one_do_three] Auth event: type=login, user=****, success=true, timestamp=2025-02-17 22:49:00, details=Some("using cached credentials")
[2025-02-17T21:50:55Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-17T22:02:38Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-17T22:03:07Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=bl***om, resource=user_store, success=true, timestamp=2025-02-17 23:03:07, details=Some("starting user registration")
[2025-02-17T22:03:09Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=bl***om, resource=user_store, success=true, timestamp=2025-02-17 23:03:09, details=Some("user created and store saved")
[2025-02-17T22:03:28Z INFO  one_do_three one_do_three] Auth event: type=login, user=****, success=true, timestamp=2025-02-17 23:03:28, details=Some("using cached credentials")
[2025-02-17T22:04:53Z INFO  one_do_three one_do_three] Data operation: op=add_task, user=bl***om, resource=Cuddle, success=true, timestamp=2025-02-17 23:04:53, details=None
[2025-02-17T22:06:38Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-18T20:35:55Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-18T20:37:58Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-18T20:42:21Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-18T21:30:46Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-18T22:02:56Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-18T22:03:40Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-18T22:04:26Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-18T22:04:50Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=****, resource=user_store, success=true, timestamp=2025-02-18 23:04:50, details=Some("starting user registration")
[2025-02-18T22:04:52Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=****, resource=user_store, success=true, timestamp=2025-02-18 23:04:52, details=Some("user created and store saved")
[2025-02-18T22:25:23Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-18T22:28:32Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=bl***om, resource=user_store, success=true, timestamp=2025-02-18 23:28:32, details=Some("starting user registration")
[2025-02-18T22:28:34Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=bl***om, resource=user_store, success=true, timestamp=2025-02-18 23:28:34, details=Some("user created and store saved")
[2025-02-18T22:32:57Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-18T22:33:20Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=am***er, resource=user_store, success=true, timestamp=2025-02-18 23:33:20, details=Some("starting user registration")
[2025-02-18T22:33:21Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=am***er, resource=user_store, success=true, timestamp=2025-02-18 23:33:21, details=Some("user created and store saved")
[2025-02-19T00:07:22Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-19T00:07:51Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-19T00:08:17Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-19T10:32:52Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-19T10:46:55Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-19T10:47:00Z INFO  one_do_three one_do_three] Auth event: type=login, user=****, success=true, timestamp=2025-02-19 11:47:00, details=Some("using cached credentials")
[2025-02-19T10:47:55Z ERROR one_do_three one_do_three] Data operation: op=delete_account, user=bl***om, resource=task_file, success=false, timestamp=2025-02-19 11:47:55, details=Some("Failed to remove task file: The system cannot find the file specified. (os error 2)")
[2025-02-19T10:47:55Z INFO  one_do_three one_do_three] Data operation: op=delete_account, user=bl***om, resource=user_store, success=true, timestamp=2025-02-19 11:47:55, details=Some("Account successfully deleted")
[2025-02-19T10:48:04Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-19T10:56:28Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-19T10:56:53Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=bl***om, resource=user_store, success=true, timestamp=2025-02-19 11:56:53, details=Some("starting user registration")
[2025-02-19T10:56:55Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=bl***om, resource=user_store, success=true, timestamp=2025-02-19 11:56:55, details=Some("user created and store saved")
[2025-02-19T10:57:42Z ERROR one_do_three one_do_three] Data operation: op=delete_account, user=bl***om, resource=task_file, success=false, timestamp=2025-02-19 11:57:42, details=Some("Failed to remove task file: The system cannot find the file specified. (os error 2)")
[2025-02-19T10:57:42Z INFO  one_do_three one_do_three] Data operation: op=delete_account, user=bl***om, resource=user_store, success=true, timestamp=2025-02-19 11:57:42, details=Some("Account successfully deleted")
[2025-02-19T10:59:26Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-19T11:09:01Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-19T11:09:47Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=****, resource=user_store, success=true, timestamp=2025-02-19 12:09:47, details=Some("starting user registration")
[2025-02-19T11:09:48Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=****, resource=user_store, success=true, timestamp=2025-02-19 12:09:48, details=Some("user created and store saved")
[2025-02-19T11:09:51Z INFO  one_do_three one_do_three] Auth event: type=login, user=****, success=true, timestamp=2025-02-19 12:09:51, details=Some("using cached credentials")
[2025-02-19T11:11:54Z INFO  one_do_three one_do_three] Data operation: op=add_task, user=****, resource=blah, success=true, timestamp=2025-02-19 12:11:54, details=None
[2025-02-19T11:12:12Z INFO  one_do_three one_do_three] Removed orphaned task file: user_6c059472a220251b.dat
[2025-02-19T11:12:12Z INFO  one_do_three one_do_three] Removed orphaned task file: user_95bb6f66e72ed693.dat
[2025-02-19T11:12:12Z INFO  one_do_three one_do_three] Data operation: op=delete_account, user=****, resource=user_store, success=true, timestamp=2025-02-19 12:12:12, details=Some("Account successfully deleted")
[2025-02-19T11:12:48Z INFO  one_do_three one_do_three] Data operation: op=add_task, user=****, resource=test, success=true, timestamp=2025-02-19 12:12:48, details=None
[2025-02-19T11:13:14Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=****, resource=user_store, success=true, timestamp=2025-02-19 12:13:14, details=Some("starting user registration")
[2025-02-19T11:13:15Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=****, resource=user_store, success=true, timestamp=2025-02-19 12:13:15, details=Some("user created and store saved")
[2025-02-19T11:13:33Z INFO  one_do_three one_do_three] Data operation: op=add_task, user=****, resource=test, success=true, timestamp=2025-02-19 12:13:33, details=None
[2025-02-19T11:13:48Z INFO  one_do_three one_do_three] Data operation: op=delete_account, user=****, resource=user_store, success=true, timestamp=2025-02-19 12:13:48, details=Some("Account successfully deleted")
[2025-02-19T11:18:03Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-19T11:18:45Z INFO  one_do_three one_do_three] Data operation: op=change_password, user=****, resource=user_store, success=true, timestamp=2025-02-19 12:18:45, details=Some("Password changed successfully")
[2025-02-19T11:20:24Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-19T11:20:50Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-19T11:20:54Z INFO  one_do_three one_do_three] Auth event: type=login, user=****, success=true, timestamp=2025-02-19 12:20:54, details=Some("using cached credentials")
[2025-02-19T11:21:02Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-19T11:21:08Z INFO  one_do_three one_do_three] Auth event: type=login, user=****, success=true, timestamp=2025-02-19 12:21:08, details=Some("using cached credentials")
[2025-02-19T11:24:29Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-19T11:34:58Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-19T11:35:00Z INFO  one_do_three one_do_three] Auth event: type=login, user=****, success=true, timestamp=2025-02-19 12:35:00, details=Some("using cached credentials")
[2025-02-19T11:35:04Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-19T11:35:05Z INFO  one_do_three one_do_three] Auth event: type=forced_logout, user=****, success=true, timestamp=2025-02-19 12:35:05, details=Some("Logout due to new registration")
[2025-02-19T11:35:23Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=****, resource=user_store, success=true, timestamp=2025-02-19 12:35:23, details=Some("starting user registration")
[2025-02-19T11:35:25Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=****, resource=user_store, success=true, timestamp=2025-02-19 12:35:25, details=Some("user created and store saved")
[2025-02-19T11:35:25Z INFO  one_do_three one_do_three] Auth event: type=registration, user=****, success=true, timestamp=2025-02-19 12:35:25, details=Some("New user registered successfully")
[2025-02-19T13:25:01Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-19T13:25:44Z INFO  one_do_three one_do_three] Data operation: op=password_reset, user=am***er, resource=user_store, success=true, timestamp=2025-02-19 14:25:44, details=Some("Password reset completed successfully")
[2025-02-19T18:59:59Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-19T19:00:52Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-19T19:02:09Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-19T19:02:32Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=****, resource=user_store, success=true, timestamp=2025-02-19 20:02:32, details=Some("starting user registration")
[2025-02-19T19:02:33Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=****, resource=user_store, success=true, timestamp=2025-02-19 20:02:33, details=Some("user created and store saved")
[2025-02-19T19:02:33Z INFO  one_do_three one_do_three] Auth event: type=registration, user=****, success=true, timestamp=2025-02-19 20:02:33, details=Some("New user registered successfully")
[2025-02-19T19:02:59Z ERROR one_do_three one_do_three] Data operation: op=delete_account, user=****, resource=task_file, success=false, timestamp=2025-02-19 20:02:59, details=Some("Failed to remove task file: The system cannot find the file specified. (os error 2)")
[2025-02-19T19:02:59Z INFO  one_do_three one_do_three] Removed orphaned task file: user_649a2104fc8ba102.dat
[2025-02-19T19:02:59Z INFO  one_do_three one_do_three] Data operation: op=delete_account, user=****, resource=user_store, success=true, timestamp=2025-02-19 20:02:59, details=Some("Account successfully deleted")
[2025-02-19T19:03:14Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=****, resource=user_store, success=true, timestamp=2025-02-19 20:03:14, details=Some("starting user registration")
[2025-02-19T19:03:16Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=****, resource=user_store, success=true, timestamp=2025-02-19 20:03:16, details=Some("user created and store saved")
[2025-02-19T19:03:16Z INFO  one_do_three one_do_three] Auth event: type=registration, user=****, success=true, timestamp=2025-02-19 20:03:16, details=Some("New user registered successfully")
[2025-02-19T19:04:12Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-19T19:04:32Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=****, resource=user_store, success=true, timestamp=2025-02-19 20:04:32, details=Some("starting user registration")
[2025-02-19T19:04:34Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=****, resource=user_store, success=true, timestamp=2025-02-19 20:04:34, details=Some("user created and store saved")
[2025-02-19T19:04:34Z INFO  one_do_three one_do_three] Auth event: type=registration, user=****, success=true, timestamp=2025-02-19 20:04:34, details=Some("New user registered successfully")
[2025-02-19T19:22:45Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-19T19:23:58Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-19T19:24:13Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-19T19:24:14Z INFO  one_do_three one_do_three] Auth event: type=login, user=****, success=true, timestamp=2025-02-19 20:24:14, details=Some("using cached credentials")
[2025-02-19T19:24:43Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-19T19:24:44Z INFO  one_do_three one_do_three] Auth event: type=login, user=****, success=true, timestamp=2025-02-19 20:24:44, details=Some("using cached credentials")
[2025-02-19T19:30:47Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-19T19:31:16Z ERROR one_do_three one_do_three] Data operation: op=delete_account, user=****, resource=task_file, success=false, timestamp=2025-02-19 20:31:16, details=Some("Failed to remove task file: The system cannot find the file specified. (os error 2)")
[2025-02-19T19:31:16Z INFO  one_do_three one_do_three] Data operation: op=delete_account, user=****, resource=user_store, success=true, timestamp=2025-02-19 20:31:16, details=Some("Account successfully deleted")
[2025-02-19T19:31:32Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=****, resource=user_store, success=true, timestamp=2025-02-19 20:31:32, details=Some("starting user registration")
[2025-02-19T19:31:34Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=****, resource=user_store, success=true, timestamp=2025-02-19 20:31:34, details=Some("user created and store saved")
[2025-02-19T19:31:34Z INFO  one_do_three one_do_three] Auth event: type=registration, user=****, success=true, timestamp=2025-02-19 20:31:34, details=Some("New user registered successfully")
[2025-02-19T19:31:51Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-19T19:31:52Z INFO  one_do_three one_do_three] Auth event: type=login, user=****, success=true, timestamp=2025-02-19 20:31:52, details=Some("using cached credentials")
[2025-02-19T19:34:20Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-19T19:34:40Z ERROR one_do_three one_do_three] Data operation: op=delete_account, user=****, resource=task_file, success=false, timestamp=2025-02-19 20:34:40, details=Some("Failed to remove task file: The system cannot find the file specified. (os error 2)")
[2025-02-19T19:34:40Z INFO  one_do_three one_do_three] Data operation: op=delete_account, user=****, resource=user_store, success=true, timestamp=2025-02-19 20:34:40, details=Some("Account successfully deleted")
[2025-02-19T19:34:54Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=****, resource=user_store, success=true, timestamp=2025-02-19 20:34:54, details=Some("starting user registration")
[2025-02-19T19:34:55Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=****, resource=user_store, success=true, timestamp=2025-02-19 20:34:55, details=Some("user created and store saved")
[2025-02-19T19:34:55Z INFO  one_do_three one_do_three] Auth event: type=registration, user=****, success=true, timestamp=2025-02-19 20:34:55, details=Some("New user registered successfully")
[2025-02-19T19:35:22Z ERROR one_do_three one_do_three] Data operation: op=delete_account, user=****, resource=task_file, success=false, timestamp=2025-02-19 20:35:22, details=Some("Failed to remove task file: The system cannot find the file specified. (os error 2)")
[2025-02-19T19:35:22Z INFO  one_do_three one_do_three] Data operation: op=delete_account, user=****, resource=user_store, success=true, timestamp=2025-02-19 20:35:22, details=Some("Account successfully deleted")
[2025-02-19T19:58:02Z INFO  one_do_three one_do_three] Logging system initialized
[2025-02-19T19:58:19Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=****, resource=user_store, success=true, timestamp=2025-02-19 20:58:19, details=Some("starting user registration")
[2025-02-19T19:58:20Z INFO  one_do_three one_do_three] Data operation: op=create_user, user=****, resource=user_store, success=true, timestamp=2025-02-19 20:58:20, details=Some("user created and store saved")
[2025-02-19T19:58:20Z INFO  one_do_three one_do_three] Auth event: type=registration, user=****, success=true, timestamp=2025-02-19 20:58:20, details=Some("New user registered successfully")
[2025-02-19T19:59:14Z INFO  one_do_three one_do_three] Logging system initialized
